customer_id,name,email,signup_date
C2626,Customer_1626,customer1626@example.com,2023-03-13
C2627,Customer_1627,customer1627@example.com,2023-11-01
C2628,Customer_1628,customer1628@example.com,2023-07-05
C2629,Customer_1629,customer1629@example.com,2022-03-23
C2630,Customer_1630,customer1630@example.com,2022-12-22
C2631,Customer_1631,customer1631@example.com,2022-09-15
C2632,Customer_1632,customer1632@example.com,2023-12-19
C2633,Customer_1633,customer1633@example.com,2023-08-12
C2634,Customer_1634,customer1634@example.com,2023-06-08
C2635,Customer_1635,customer1635@example.com,2022-10-22
C2636,Customer_1636,customer1636@example.com,2022-08-12
C2637,Customer_1637,customer1637@example.com,2023-06-09
C2638,Customer_1638,customer1638@example.com,2022-02-15
C2639,Customer_1639,customer1639@example.com,2023-10-29
C2640,Customer_1640,customer1640@example.com,2022-04-23
C2641,Customer_1641,customer1641@example.com,2022-08-21
C2642,Customer_1642,customer1642@example.com,2022-01-17
C2643,Customer_1643,customer1643@example.com,2022-12-26
C2644,Customer_1644,customer1644@example.com,2022-08-11
C2645,Customer_1645,customer1645@example.com,2023-12-01
C2646,Customer_1646,customer1646@example.com,2023-03-24
C2647,Customer_1647,customer1647@example.com,2022-12-31
C2648,Customer_1648,customer1648@example.com,2023-11-06
C2649,Customer_1649,customer1649@example.com,2022-11-22
C2650,Customer_1650,customer1650@example.com,2023-04-12
C2651,Customer_1651,customer1651@example.com,2023-02-18
C2652,Customer_1652,customer1652@example.com,2023-03-31
C2653,Customer_1653,customer1653@example.com,2023-08-09
C2654,Customer_1654,customer1654@example.com,2022-08-21
C2655,Customer_1655,customer1655@example.com,2022-08-12
C2656,Customer_1656,customer1656@example.com,2023-02-16
C2657,Customer_1657,customer1657@example.com,2023-07-26
C2658,Customer_1658,customer1658@example.com,2022-12-01
C2659,Customer_1659,customer1659@example.com,2022-08-10
C2660,Customer_1660,customer1660@example.com,2022-02-06
C2661,Customer_1661,customer1661@example.com,2022-10-05
C2662,Customer_1662,customer1662@example.com,2022-07-15
C2663,Customer_1663,customer1663@example.com,2023-04-29
C2664,Customer_1664,customer1664@example.com,2022-08-30
C2665,Customer_1665,customer1665@example.com,2022-11-20
C2666,Customer_1666,customer1666@example.com,2022-07-11
C2667,Customer_1667,customer1667@example.com,2022-01-17
C2668,Customer_1668,customer1668@example.com,2023-06-08
C2669,Customer_1669,customer1669@example.com,2023-02-05
C2670,Customer_1670,customer1670@example.com,2023-12-06
C2671,Customer_1671,customer1671@example.com,2022-01-22
C2672,Customer_1672,customer1672@example.com,2023-04-19
C2673,Customer_1673,customer1673@example.com,2022-04-30
C2674,Customer_1674,customer1674@example.com,2022-07-29
C2675,Customer_1675,customer1675@example.com,2022-11-02
C2676,Customer_1676,customer1676@example.com,2022-09-27
C2677,Customer_1677,customer1677@example.com,2023-12-05
C2678,Customer_1678,customer1678@example.com,2023-11-18
C2679,Customer_1679,customer1679@example.com,2022-10-12
C2680,Customer_1680,customer1680@example.com,2023-12-17
C2681,Customer_1681,customer1681@example.com,2023-11-07
C2682,Customer_1682,customer1682@example.com,2022-08-15
C2683,Customer_1683,customer1683@example.com,2023-01-16
C2684,Customer_1684,customer1684@example.com,2023-04-05
C2685,Customer_1685,customer1685@example.com,2022-01-07
C2686,Customer_1686,customer1686@example.com,2022-01-29
C2687,Customer_1687,customer1687@example.com,2022-02-02
C2688,Customer_1688,customer1688@example.com,2023-10-08
C2689,Customer_1689,customer1689@example.com,2022-03-20
C2690,Customer_1690,customer1690@example.com,2023-04-04
C2691,Customer_1691,customer1691@example.com,2023-07-24
C2692,Customer_1692,customer1692@example.com,2023-06-22
C2693,Customer_1693,customer1693@example.com,2023-04-27
C2694,Customer_1694,customer1694@example.com,2023-03-06
C2695,Customer_1695,customer1695@example.com,2022-10-12
C2696,Customer_1696,customer1696@example.com,2023-05-31
C2697,Customer_1697,customer1697@example.com,2022-04-09
C2698,Customer_1698,customer1698@example.com,2023-02-01
C2699,Customer_1699,customer1699@example.com,2023-05-04
C2700,Customer_1700,customer1700@example.com,2022-02-08
C2701,Customer_1701,customer1701@example.com,2022-09-28
C2702,Customer_1702,customer1702@example.com,2022-06-06
C2703,Customer_1703,customer1703@example.com,2022-03-16
C2704,Customer_1704,customer1704@example.com,2022-05-10
C2705,Customer_1705,customer1705@example.com,2023-11-18
C2706,Customer_1706,customer1706@example.com,2022-03-25
C2707,Customer_1707,customer1707@example.com,2022-01-22
C2708,Customer_1708,customer1708@example.com,2023-04-04
C2709,Customer_1709,customer1709@example.com,2023-06-23
C2710,Customer_1710,customer1710@example.com,2023-12-08
C2711,Customer_1711,customer1711@example.com,2023-01-17
C2712,Customer_1712,customer1712@example.com,2023-03-16
C2713,Customer_1713,customer1713@example.com,2023-08-27
C2714,Customer_1714,customer1714@example.com,2022-01-21
C2715,Customer_1715,customer1715@example.com,2022-10-30
C2716,Customer_1716,customer1716@example.com,2022-03-25
C2717,Customer_1717,customer1717@example.com,2023-10-21
C2718,Customer_1718,customer1718@example.com,2023-03-29
C2719,Customer_1719,customer1719@example.com,2023-01-22
C2720,Customer_1720,customer1720@example.com,2023-05-22
C2721,Customer_1721,customer1721@example.com,2022-09-14
C2722,Customer_1722,customer1722@example.com,2023-07-24
C2723,Customer_1723,customer1723@example.com,2023-06-11
C2724,Customer_1724,customer1724@example.com,2022-06-11
C2725,Customer_1725,customer1725@example.com,2022-06-12
C2726,Customer_1726,customer1726@example.com,2023-06-08
C2727,Customer_1727,customer1727@example.com,2022-09-28
C2728,Customer_1728,customer1728@example.com,2023-05-07
C2729,Customer_1729,customer1729@example.com,2022-07-27
C2730,Customer_1730,customer1730@example.com,2023-06-23
C2731,Customer_1731,customer1731@example.com,2023-08-07
C2732,Customer_1732,customer1732@example.com,2022-03-01
C2733,Customer_1733,customer1733@example.com,2023-03-06
C2734,Customer_1734,customer1734@example.com,2023-10-19
C2735,Customer_1735,customer1735@example.com,2023-08-28
C2736,Customer_1736,customer1736@example.com,2022-11-05
C2737,Customer_1737,customer1737@example.com,2023-06-04
C2738,Customer_1738,customer1738@example.com,2023-08-14
C2739,Customer_1739,customer1739@example.com,2022-01-27
C2740,Customer_1740,customer1740@example.com,2023-11-17
C2741,Customer_1741,customer1741@example.com,2023-07-16
C2742,Customer_1742,customer1742@example.com,2022-07-18
C2743,Customer_1743,customer1743@example.com,2023-01-22
C2744,Customer_1744,customer1744@example.com,2022-12-15
C2745,Customer_1745,customer1745@example.com,2023-11-24
C2746,Customer_1746,customer1746@example.com,2023-06-20
C2747,Customer_1747,customer1747@example.com,2023-01-13
C2748,Customer_1748,customer1748@example.com,2023-07-12
C2749,Customer_1749,customer1749@example.com,2023-06-11
C2750,Customer_1750,customer1750@example.com,2022-06-02
C2751,Customer_1751,customer1751@example.com,2022-07-25
C2752,Customer_1752,customer1752@example.com,2023-03-31
C2753,Customer_1753,customer1753@example.com,2022-09-30
C2754,Customer_1754,customer1754@example.com,2022-08-24
C2755,Customer_1755,customer1755@example.com,2023-06-05
C2756,Customer_1756,customer1756@example.com,2023-11-09
C2757,Customer_1757,customer1757@example.com,2023-12-27
C2758,Customer_1758,customer1758@example.com,2023-05-16
C2759,Customer_1759,customer1759@example.com,2022-04-27
C2760,Customer_1760,customer1760@example.com,2023-01-21
C2761,Customer_1761,customer1761@example.com,2022-12-10
C2762,Customer_1762,customer1762@example.com,2023-08-07
C2763,Customer_1763,customer1763@example.com,2023-01-30
C2764,Customer_1764,customer1764@example.com,2022-03-05
C2765,Customer_1765,customer1765@example.com,2023-12-18
C2766,Customer_1766,customer1766@example.com,2023-12-22
C2767,Customer_1767,customer1767@example.com,2022-03-13
C2768,Customer_1768,customer1768@example.com,2022-10-01
C2769,Customer_1769,customer1769@example.com,2022-11-16
C2770,Customer_1770,customer1770@example.com,2022-12-04
C2771,Customer_1771,customer1771@example.com,2023-01-01
C2772,Customer_1772,customer1772@example.com,2023-05-10
C2773,Customer_1773,customer1773@example.com,2023-08-30
C2774,Customer_1774,customer1774@example.com,2022-06-15
C2775,Customer_1775,customer1775@example.com,2023-06-28
C2776,Customer_1776,customer1776@example.com,2022-01-11
C2777,Customer_1777,customer1777@example.com,2022-10-28
C2778,Customer_1778,customer1778@example.com,2023-12-30
C2779,Customer_1779,customer1779@example.com,2022-04-12
C2780,Customer_1780,customer1780@example.com,2023-03-01
C2781,Customer_1781,customer1781@example.com,2023-01-27
C2782,Customer_1782,customer1782@example.com,2022-08-02
C2783,Customer_1783,customer1783@example.com,2023-11-22
C2784,Customer_1784,customer1784@example.com,2022-03-29
C2785,Customer_1785,customer1785@example.com,2023-07-07
C2786,Customer_1786,customer1786@example.com,2023-02-05
C2787,Customer_1787,customer1787@example.com,2023-08-11
C2788,Customer_1788,customer1788@example.com,2022-02-15
C2789,Customer_1789,customer1789@example.com,2023-11-03
C2790,Customer_1790,customer1790@example.com,2023-04-08
C2791,Customer_1791,customer1791@example.com,2023-08-15
C2792,Customer_1792,customer1792@example.com,2022-11-06
C2793,Customer_1793,customer1793@example.com,2022-03-27
C2794,Customer_1794,customer1794@example.com,2022-04-02
C2795,Customer_1795,customer1795@example.com,2023-10-22
C2796,Customer_1796,customer1796@example.com,2023-11-04
C2797,Customer_1797,customer1797@example.com,2023-12-15
C2798,Customer_1798,customer1798@example.com,2022-08-30
C2799,Customer_1799,customer1799@example.com,2022-01-02
C2800,Customer_1800,customer1800@example.com,2022-08-13
C2801,Customer_1801,customer1801@example.com,2023-08-12
C2802,Customer_1802,customer1802@example.com,2022-04-26
C2803,Customer_1803,customer1803@example.com,2023-10-28
C2804,Customer_1804,customer1804@example.com,2022-04-13
C2805,Customer_1805,customer1805@example.com,2022-07-13
C2806,Customer_1806,customer1806@example.com,2022-06-15
C2807,Customer_1807,customer1807@example.com,2022-03-31
C2808,Customer_1808,customer1808@example.com,2023-11-17
C2809,Customer_1809,customer1809@example.com,2022-05-02
C2810,Customer_1810,customer1810@example.com,2022-05-23
C2811,Customer_1811,customer1811@example.com,2022-04-16
C2812,Customer_1812,customer1812@example.com,2023-03-04
C2813,Customer_1813,customer1813@example.com,2022-11-01
C2814,Customer_1814,customer1814@example.com,2022-11-13
C2815,Customer_1815,customer1815@example.com,2023-09-27
C2816,Customer_1816,customer1816@example.com,2022-01-09
C2817,Customer_1817,customer1817@example.com,2022-03-14
C2818,Customer_1818,customer1818@example.com,2022-12-25
C2819,Customer_1819,customer1819@example.com,2022-08-11
C2820,Customer_1820,customer1820@example.com,2023-02-20
C2821,Customer_1821,customer1821@example.com,2023-07-07
C2822,Customer_1822,customer1822@example.com,2023-01-05
C2823,Customer_1823,customer1823@example.com,2023-12-17
C2824,Customer_1824,customer1824@example.com,2022-09-21
C2825,Customer_1825,customer1825@example.com,2023-11-21
C2826,Customer_1826,customer1826@example.com,2022-11-14
C2827,Customer_1827,customer1827@example.com,2022-03-25
C2828,Customer_1828,customer1828@example.com,2022-11-14
C2829,Customer_1829,customer1829@example.com,2022-04-21
C2830,Customer_1830,customer1830@example.com,2022-09-08
C2831,Customer_1831,customer1831@example.com,2023-01-18
C2832,Customer_1832,customer1832@example.com,2022-01-07
C2833,Customer_1833,customer1833@example.com,2023-04-04
C2834,Customer_1834,customer1834@example.com,2022-03-25
C2835,Customer_1835,customer1835@example.com,2022-07-27
C2836,Customer_1836,customer1836@example.com,2023-01-25
C2837,Customer_1837,customer1837@example.com,2022-11-10
C2838,Customer_1838,customer1838@example.com,2022-01-22
C2839,Customer_1839,customer1839@example.com,2023-02-14
C2840,Customer_1840,customer1840@example.com,2023-05-30
C2841,Customer_1841,customer1841@example.com,2022-05-07
C2842,Customer_1842,customer1842@example.com,2023-12-01
C2843,Customer_1843,customer1843@example.com,2022-01-14
C2844,Customer_1844,customer1844@example.com,2022-01-12
C2845,Customer_1845,customer1845@example.com,2022-03-28
C2846,Customer_1846,customer1846@example.com,2023-06-08
C2847,Customer_1847,customer1847@example.com,2023-06-21
C2848,Customer_1848,customer1848@example.com,2022-10-28
C2849,Customer_1849,customer1849@example.com,2022-08-31
C2850,Customer_1850,customer1850@example.com,2022-05-02
C2851,Customer_1851,customer1851@example.com,2022-05-27
C2852,Customer_1852,customer1852@example.com,2023-07-21
C2853,Customer_1853,customer1853@example.com,2022-12-22
C2854,Customer_1854,customer1854@example.com,2023-11-16
C2855,Customer_1855,customer1855@example.com,2023-09-23
C2856,Customer_1856,customer1856@example.com,2022-11-05
C2857,Customer_1857,customer1857@example.com,2023-11-26
C2858,Customer_1858,customer1858@example.com,2022-10-15
C2859,Customer_1859,customer1859@example.com,2022-11-03
C2860,Customer_1860,customer1860@example.com,2023-08-17
C2861,Customer_1861,customer1861@example.com,2023-12-24
C2862,Customer_1862,customer1862@example.com,2023-10-24
C2863,Customer_1863,customer1863@example.com,2023-07-03
C2864,Customer_1864,customer1864@example.com,2022-12-18
C2865,Customer_1865,customer1865@example.com,2022-11-08
C2866,Customer_1866,customer1866@example.com,2022-02-28
C2867,Customer_1867,customer1867@example.com,2023-10-05
C2868,Customer_1868,customer1868@example.com,2023-12-15
C2869,Customer_1869,customer1869@example.com,2022-02-04
C2870,Customer_1870,customer1870@example.com,2023-03-21
C2871,Customer_1871,customer1871@example.com,2022-04-03
C2872,Customer_1872,customer1872@example.com,2022-07-26
C2873,Customer_1873,customer1873@example.com,2022-12-19
C2874,Customer_1874,customer1874@example.com,2022-11-28
C2875,Customer_1875,customer1875@example.com,2023-12-26
C2876,Customer_1876,customer1876@example.com,2022-06-08
C2877,Customer_1877,customer1877@example.com,2022-01-24
C2878,Customer_1878,customer1878@example.com,2023-02-08
C2879,Customer_1879,customer1879@example.com,2023-05-31
C2880,Customer_1880,customer1880@example.com,2022-12-30
C2881,Customer_1881,customer1881@example.com,2023-01-17
C2882,Customer_1882,customer1882@example.com,2023-06-16
C2883,Customer_1883,customer1883@example.com,2022-06-01
C2884,Customer_1884,customer1884@example.com,2023-07-16
C2885,Customer_1885,customer1885@example.com,2023-11-20
C2886,Customer_1886,customer1886@example.com,2023-08-31
C2887,Customer_1887,customer1887@example.com,2023-09-09
C2888,Customer_1888,customer1888@example.com,2023-02-24
C2889,Customer_1889,customer1889@example.com,2022-09-07
C2890,Customer_1890,customer1890@example.com,2022-04-27
C2891,Customer_1891,customer1891@example.com,2023-05-27
C2892,Customer_1892,customer1892@example.com,2023-08-01
C2893,Customer_1893,customer1893@example.com,2022-12-01
C2894,Customer_1894,customer1894@example.com,2023-02-22
C2895,Customer_1895,customer1895@example.com,2022-10-22
C2896,Customer_1896,customer1896@example.com,2023-01-06
C2897,Customer_1897,customer1897@example.com,2022-07-05
C2898,Customer_1898,customer1898@example.com,2022-09-03
C2899,Customer_1899,customer1899@example.com,2023-09-29
C2900,Customer_1900,customer1900@example.com,2022-09-25
C2901,Customer_1901,customer1901@example.com,2023-10-05
C2902,Customer_1902,customer1902@example.com,2022-08-25
C2903,Customer_1903,customer1903@example.com,2023-06-14
C2904,Customer_1904,customer1904@example.com,2023-07-06
C2905,Customer_1905,customer1905@example.com,2022-01-21
C2906,Customer_1906,customer1906@example.com,2023-06-04
C2907,Customer_1907,customer1907@example.com,2022-04-10
C2908,Customer_1908,customer1908@example.com,2023-04-23
C2909,Customer_1909,customer1909@example.com,2023-08-22
C2910,Customer_1910,customer1910@example.com,2022-10-25
C2911,Customer_1911,customer1911@example.com,2023-06-10
C2912,Customer_1912,customer1912@example.com,2022-11-30
C2913,Customer_1913,customer1913@example.com,2022-01-02
C2914,Customer_1914,customer1914@example.com,2023-01-10
C2915,Customer_1915,customer1915@example.com,2022-10-20
C2916,Customer_1916,customer1916@example.com,2023-07-07
C2917,Customer_1917,customer1917@example.com,2022-11-14
C2918,Customer_1918,customer1918@example.com,2023-05-17
C2919,Customer_1919,customer1919@example.com,2023-01-16
C2920,Customer_1920,customer1920@example.com,2023-09-15
C2921,Customer_1921,customer1921@example.com,2022-01-14
C2922,Customer_1922,customer1922@example.com,2023-05-19
C2923,Customer_1923,customer1923@example.com,2022-08-19
C2924,Customer_1924,customer1924@example.com,2022-03-25
C2925,Customer_1925,customer1925@example.com,2022-05-10
C2926,Customer_1926,customer1926@example.com,2022-05-25
C2927,Customer_1927,customer1927@example.com,2022-01-28
C2928,Customer_1928,customer1928@example.com,2022-03-07
C2929,Customer_1929,customer1929@example.com,2022-06-12
C2930,Customer_1930,customer1930@example.com,2022-08-17
C2931,Customer_1931,customer1931@example.com,2022-09-18
C2932,Customer_1932,customer1932@example.com,2023-03-25
C2933,Customer_1933,customer1933@example.com,2023-02-28
C2934,Customer_1934,customer1934@example.com,2023-04-05
C2935,Customer_1935,customer1935@example.com,2023-11-07
C2936,Customer_1936,customer1936@example.com,2022-10-28
C2937,Customer_1937,customer1937@example.com,2022-10-30
C2938,Customer_1938,customer1938@example.com,2022-10-14
C2939,Customer_1939,customer1939@example.com,2023-01-30
C2940,Customer_1940,customer1940@example.com,2022-01-10
C2941,Customer_1941,customer1941@example.com,2023-12-08
C2942,Customer_1942,customer1942@example.com,2023-09-22
C2943,Customer_1943,customer1943@example.com,2022-09-27
C2944,Customer_1944,customer1944@example.com,2023-08-15
C2945,Customer_1945,customer1945@example.com,2023-08-28
C2946,Customer_1946,customer1946@example.com,2022-12-27
C2947,Customer_1947,customer1947@example.com,2022-09-14
C2948,Customer_1948,customer1948@example.com,2022-05-13
C2949,Customer_1949,customer1949@example.com,2022-10-03
C2950,Customer_1950,customer1950@example.com,2023-11-14
C2951,Customer_1951,customer1951@example.com,2023-05-28
C2952,Customer_1952,customer1952@example.com,2022-11-09
C2953,Customer_1953,customer1953@example.com,2023-07-30
C2954,Customer_1954,customer1954@example.com,2022-10-11
C2955,Customer_1955,customer1955@example.com,2022-05-01
C2956,Customer_1956,customer1956@example.com,2022-04-17
C2957,Customer_1957,customer1957@example.com,2023-11-18
C2958,Customer_1958,customer1958@example.com,2022-07-23
C2959,Customer_1959,customer1959@example.com,2022-06-14
C2960,Customer_1960,customer1960@example.com,2022-11-01
C2961,Customer_1961,customer1961@example.com,2023-05-12
C2962,Customer_1962,customer1962@example.com,2023-09-24
C2963,Customer_1963,customer1963@example.com,2023-07-10
C2964,Customer_1964,customer1964@example.com,2022-06-05
C2965,Customer_1965,customer1965@example.com,2023-01-02
C2966,Customer_1966,customer1966@example.com,2023-12-20
C2967,Customer_1967,customer1967@example.com,2023-09-12
C2968,Customer_1968,customer1968@example.com,2022-09-08
C2969,Customer_1969,customer1969@example.com,2022-11-30
C2970,Customer_1970,customer1970@example.com,2023-10-04
C2971,Customer_1971,customer1971@example.com,2023-05-26
C2972,Customer_1972,customer1972@example.com,2022-10-20
C2973,Customer_1973,customer1973@example.com,2022-01-20
C2974,Customer_1974,customer1974@example.com,2022-10-09
C2975,Customer_1975,customer1975@example.com,2022-01-01
C2976,Customer_1976,customer1976@example.com,2022-04-29
C2977,Customer_1977,customer1977@example.com,2022-02-04
C2978,Customer_1978,customer1978@example.com,2022-07-17
C2979,Customer_1979,customer1979@example.com,2023-04-30
C2980,Customer_1980,customer1980@example.com,2022-02-28
C2981,Customer_1981,customer1981@example.com,2022-06-10
C2982,Customer_1982,customer1982@example.com,2023-11-22
C2983,Customer_1983,customer1983@example.com,2022-07-25
C2984,Customer_1984,customer1984@example.com,2022-01-12
C2985,Customer_1985,customer1985@example.com,2023-05-05
C2986,Customer_1986,customer1986@example.com,2022-10-03
C2987,Customer_1987,customer1987@example.com,2023-11-24
C2988,Customer_1988,customer1988@example.com,2022-08-30
C2989,Customer_1989,customer1989@example.com,2022-08-04
C2990,Customer_1990,customer1990@example.com,2022-09-08
C2991,Customer_1991,customer1991@example.com,2022-05-06
C2992,Customer_1992,customer1992@example.com,2022-08-05
C2993,Customer_1993,customer1993@example.com,2022-11-02
C2994,Customer_1994,customer1994@example.com,2022-07-04
C2995,Customer_1995,customer1995@example.com,2022-02-08
C2996,Customer_1996,customer1996@example.com,2022-08-11
C2997,Customer_1997,customer1997@example.com,2022-07-03
C2998,Customer_1998,customer1998@example.com,2023-05-10
C2999,Customer_1999,customer1999@example.com,2023-03-03
